,acceleration,SPEED,Frequency
3140,1.3,55.0,1.2852930768116849e-06
3141,1.3,56.0,3.855879230435055e-06
3142,1.3,57.0,8.568620512077899e-07
3143,1.3,58.0,1.2852930768116849e-06
3144,1.3,59.0,1.2852930768116849e-06
3145,1.3,60.0,8.568620512077899e-07
3146,1.3,61.0,4.2843102560389494e-07
3147,1.3,62.0,1.7137241024155797e-06
3148,1.3,64.0,4.2843102560389494e-07
3149,1.3,65.0,4.2843102560389494e-07
3150,1.3,66.0,1.2852930768116849e-06
3151,1.4,5.0,2.313527538261033e-05
3152,1.4,6.0,2.313527538261033e-05
3153,1.4,7.0,5.09832920468635e-05
3154,1.4,8.0,5.869505050773361e-05
3155,1.4,9.0,6.940582614783098e-05
3156,1.4,10.0,7.883130871111667e-05
3157,1.4,11.0,9.125580845362962e-05
3158,1.4,12.0,9.596854973527247e-05
3159,1.4,13.0,5.526760230290245e-05
3160,1.4,14.0,9.596854973527247e-05
3161,1.4,15.0,6.940582614783098e-05
3162,1.4,16.0,8.311561896715563e-05
3163,1.4,17.0,7.069111922464267e-05
3164,1.4,18.0,5.826661948212971e-05
3165,1.4,19.0,6.554994691739593e-05
3166,1.4,20.0,8.397248101836341e-05
3167,1.4,21.0,5.9551912558941397e-05
3168,1.4,22.0,7.154798127585046e-05
3169,1.4,23.0,4.369996461159729e-05
3170,1.4,24.0,7.540386050628551e-05
3171,1.4,25.0,5.184015409807129e-05
3172,1.4,26.0,5.869505050773361e-05
3173,1.4,27.0,4.027251640676613e-05
3174,1.4,28.0,4.498525768840897e-05
3175,1.4,29.0,4.584211973961676e-05
3176,1.4,30.0,4.969799897005182e-05
3177,1.4,31.0,4.412839563720118e-05
3178,1.4,32.0,3.8558792304350545e-05
3179,1.4,33.0,2.3992137433818117e-05
3180,1.4,34.0,3.898722332995444e-05
3181,1.4,35.0,2.9133309741064856e-05
3182,1.4,36.0,2.3563706408214223e-05
3183,1.4,37.0,1.8850965126571378e-05
3184,1.4,38.0,2.0136258203383064e-05
3185,1.4,39.0,2.0564689228986958e-05
3186,1.4,40.0,2.0136258203383064e-05
3187,1.4,41.0,1.4566654870532428e-05
3188,1.4,42.0,1.7994103075363587e-05
3189,1.4,43.0,4.7127412816428446e-06
3190,1.4,44.0,8.5686205120779e-06
3191,1.4,45.0,6.426465384058424e-06
3192,1.4,46.0,8.5686205120779e-06
3193,1.4,47.0,3.855879230435055e-06
3194,1.4,48.0,3.4274482048311595e-06
3195,1.4,49.0,1.7137241024155797e-06
3196,1.4,50.0,3.4274482048311595e-06
3197,1.4,51.0,2.142155128019475e-06
3198,1.4,52.0,1.7137241024155797e-06
3199,1.4,53.0,1.2852930768116849e-06
3200,1.4,54.0,2.5705861536233697e-06
3201,1.4,55.0,8.568620512077899e-07
3202,1.4,56.0,8.568620512077899e-07
3203,1.4,57.0,8.568620512077899e-07
3204,1.4,58.0,4.2843102560389494e-07
3205,1.4,59.0,4.2843102560389494e-07
3206,1.4,64.0,4.2843102560389494e-07
3207,1.4,66.0,4.2843102560389494e-07
3208,1.4,68.0,4.2843102560389494e-07
3209,1.5,5.0,5.1411723072467395e-06
3210,1.5,6.0,1.71372410241558e-05
3211,1.5,7.0,1.3281361793720744e-05
3212,1.5,8.0,2.613429256183759e-05
3213,1.5,9.0,2.9990171792272647e-05
3214,1.5,10.0,3.684506820193497e-05
3215,1.5,11.0,3.38460510227077e-05
3216,1.5,12.0,4.541368871401286e-05
3217,1.5,13.0,2.7848016664253173e-05
3218,1.5,14.0,4.669898179082455e-05
3219,1.5,15.0,3.127546486908433e-05
3220,1.5,16.0,3.5131344099519386e-05
3221,1.5,17.0,2.7419585638649276e-05
3222,1.5,18.0,3.898722332995444e-05
3223,1.5,19.0,3.555977512512328e-05
3224,1.5,20.0,3.898722332995444e-05
3225,1.5,21.0,3.041860281787654e-05
3226,1.5,22.0,2.7848016664253173e-05
3227,1.5,23.0,2.613429256183759e-05
3228,1.5,24.0,3.2560757945896015e-05
3229,1.5,25.0,1.6280378972948007e-05
3230,1.5,26.0,3.341761999710381e-05
3231,1.5,27.0,1.6280378972948007e-05
3232,1.5,28.0,2.442056845942201e-05
3233,1.5,29.0,2.613429256183759e-05
3234,1.5,30.0,1.9279396152175272e-05
3235,1.5,31.0,1.4138223844928534e-05
3236,1.5,32.0,1.8422534100967484e-05
3237,1.5,33.0,1.3281361793720744e-05
3238,1.5,34.0,1.4995085896136323e-05
3239,1.5,35.0,1.2424499742512954e-05
3240,1.5,36.0,1.2424499742512954e-05
3241,1.5,37.0,8.5686205120779e-06
3242,1.5,38.0,7.283327435266214e-06
3243,1.5,39.0,7.71175846087011e-06
3244,1.5,40.0,9.853913588889583e-06
3245,1.5,41.0,7.283327435266214e-06
3246,1.5,42.0,2.5705861536233697e-06
3247,1.5,43.0,2.9990171792272646e-06
3248,1.5,44.0,5.1411723072467395e-06
3249,1.5,45.0,3.855879230435055e-06
3250,1.5,46.0,4.7127412816428446e-06
3251,1.5,47.0,8.568620512077899e-07
3252,1.5,48.0,3.4274482048311595e-06
3253,1.5,49.0,1.2852930768116849e-06
3254,1.5,50.0,1.7137241024155797e-06
3255,1.5,52.0,2.5705861536233697e-06
3256,1.5,54.0,1.2852930768116849e-06
3257,1.5,55.0,1.2852930768116849e-06
3258,1.5,57.0,4.2843102560389494e-07
3259,1.5,58.0,4.2843102560389494e-07
3260,1.5,59.0,8.568620512077899e-07
3261,1.6,6.0,2.0993120254590852e-05
3262,1.6,7.0,1.1567637691305164e-05
3263,1.6,8.0,3.084703384348044e-05
3264,1.6,9.0,2.484899948502591e-05
3265,1.6,10.0,3.641663717633107e-05
3266,1.6,11.0,3.727349922753886e-05
3267,1.6,12.0,5.612446435411024e-05
3268,1.6,13.0,4.070094743237002e-05
3269,1.6,14.0,4.7984274867636234e-05
3270,1.6,15.0,4.155780948357781e-05
3271,1.6,16.0,4.498525768840897e-05
3272,1.6,17.0,4.584211973961676e-05
3273,1.6,18.0,4.584211973961676e-05
3274,1.6,19.0,3.641663717633107e-05
3275,1.6,20.0,4.498525768840897e-05
3276,1.6,21.0,3.898722332995444e-05
3277,1.6,22.0,3.5988206150727174e-05
3278,1.6,23.0,3.641663717633107e-05
3279,1.6,24.0,3.941565435555833e-05
3280,1.6,25.0,2.0993120254590852e-05
3281,1.6,26.0,3.727349922753886e-05
3282,1.6,27.0,2.9561740766668753e-05
3283,1.6,28.0,2.6562723587441488e-05
3284,1.6,29.0,1.7994103075363587e-05
3285,1.6,30.0,1.8422534100967484e-05
3286,1.6,31.0,1.4566654870532428e-05
3287,1.6,32.0,2.3563706408214223e-05
3288,1.6,33.0,1.2424499742512954e-05
3289,1.6,34.0,1.71372410241558e-05
3290,1.6,35.0,1.4566654870532428e-05
3291,1.6,36.0,1.2424499742512954e-05
3292,1.6,37.0,1.0282344614493479e-05
3293,1.6,38.0,7.283327435266214e-06
3294,1.6,39.0,8.5686205120779e-06
3295,1.6,40.0,6.426465384058424e-06
3296,1.6,41.0,5.569603332850634e-06
3297,1.6,42.0,6.426465384058424e-06
3298,1.6,43.0,6.854896409662319e-06
3299,1.6,44.0,5.1411723072467395e-06
3300,1.6,45.0,4.28431025603895e-06
3301,1.6,46.0,3.4274482048311595e-06
3302,1.6,47.0,2.5705861536233697e-06
3303,1.6,48.0,1.7137241024155797e-06
3304,1.6,49.0,2.142155128019475e-06
3305,1.6,50.0,3.855879230435055e-06
3306,1.6,51.0,3.4274482048311595e-06
3307,1.6,52.0,1.2852930768116849e-06
3308,1.6,53.0,8.568620512077899e-07
3309,1.6,54.0,8.568620512077899e-07
3310,1.6,55.0,1.2852930768116849e-06
3311,1.6,56.0,8.568620512077899e-07
3312,1.6,57.0,8.568620512077899e-07
3313,1.6,59.0,4.2843102560389494e-07
3314,1.6,60.0,8.568620512077899e-07
3315,1.6,61.0,8.568620512077899e-07
3316,1.6,63.0,4.2843102560389494e-07
3317,1.6,65.0,8.568620512077899e-07
3318,1.6,66.0,4.2843102560389494e-07
3319,1.7,6.0,1.0710775640097375e-05
3320,1.7,7.0,4.28431025603895e-06
3321,1.7,8.0,4.7127412816428446e-06
3322,1.7,9.0,7.283327435266214e-06
3323,1.7,10.0,1.3709792819324638e-05
3324,1.7,11.0,1.4138223844928534e-05
3325,1.7,12.0,2.3992137433818117e-05
3326,1.7,13.0,9.853913588889583e-06
3327,1.7,14.0,2.1849982305798643e-05
3328,1.7,15.0,2.6562723587441488e-05
3329,1.7,16.0,1.8422534100967484e-05
3330,1.7,17.0,2.1849982305798643e-05
3331,1.7,18.0,2.313527538261033e-05
3332,1.7,19.0,2.142155128019475e-05
3333,1.7,20.0,1.8850965126571378e-05
3334,1.7,21.0,2.484899948502591e-05
3335,1.7,22.0,1.6280378972948007e-05
3336,1.7,23.0,1.0710775640097375e-05
3337,1.7,24.0,1.71372410241558e-05
3338,1.7,25.0,9.425482563285689e-06
3339,1.7,26.0,1.9707827177779166e-05
3340,1.7,27.0,1.2424499742512954e-05
3341,1.7,28.0,1.2852930768116848e-05
3342,1.7,29.0,7.283327435266214e-06
3343,1.7,30.0,1.0282344614493479e-05
3344,1.7,31.0,8.997051537681793e-06
3345,1.7,32.0,1.0710775640097375e-05
3346,1.7,33.0,4.7127412816428446e-06
3347,1.7,34.0,7.71175846087011e-06
3348,1.7,35.0,4.7127412816428446e-06
3349,1.7,36.0,1.0282344614493479e-05
3350,1.7,37.0,9.853913588889583e-06
3351,1.7,38.0,5.1411723072467395e-06
3352,1.7,39.0,3.855879230435055e-06
3353,1.7,40.0,5.569603332850634e-06
3354,1.7,41.0,3.855879230435055e-06
3355,1.7,42.0,3.4274482048311595e-06
3356,1.7,43.0,2.5705861536233697e-06
3357,1.7,44.0,5.569603332850634e-06
3358,1.7,45.0,2.142155128019475e-06
3359,1.7,46.0,3.855879230435055e-06
3360,1.7,47.0,8.568620512077899e-07
3361,1.7,48.0,1.2852930768116849e-06
3362,1.7,49.0,2.5705861536233697e-06
3363,1.7,50.0,8.568620512077899e-07
3364,1.7,51.0,1.7137241024155797e-06
3365,1.7,52.0,8.568620512077899e-07
3366,1.7,53.0,1.7137241024155797e-06
3367,1.7,54.0,4.2843102560389494e-07
3368,1.7,55.0,1.2852930768116849e-06
3369,1.7,57.0,4.2843102560389494e-07
3370,1.7,58.0,4.2843102560389494e-07
3371,1.7,59.0,4.2843102560389494e-07
3372,1.7,61.0,4.2843102560389494e-07
3373,1.7,62.0,4.2843102560389494e-07
3374,1.7,65.0,4.2843102560389494e-07
3375,1.8,6.0,4.28431025603895e-06
3376,1.8,7.0,6.426465384058424e-06
3377,1.8,8.0,5.569603332850634e-06
3378,1.8,9.0,5.1411723072467395e-06
3379,1.8,10.0,1.1567637691305164e-05
3380,1.8,11.0,1.0282344614493479e-05
3381,1.8,12.0,1.8422534100967484e-05
3382,1.8,13.0,1.6708809998551905e-05
3383,1.8,14.0,1.5851947947344113e-05
3384,1.8,15.0,1.4995085896136323e-05
3385,1.8,16.0,1.3281361793720744e-05
3386,1.8,17.0,1.4138223844928534e-05
3387,1.8,18.0,2.0564689228986958e-05
3388,1.8,19.0,1.4138223844928534e-05
3389,1.8,20.0,2.0564689228986958e-05
3390,1.8,21.0,1.0710775640097375e-05
3391,1.8,22.0,2.2278413331402537e-05
3392,1.8,23.0,9.853913588889583e-06
3393,1.8,24.0,1.4995085896136323e-05
3394,1.8,25.0,1.8850965126571378e-05
3395,1.8,26.0,1.4138223844928534e-05
3396,1.8,27.0,9.425482563285689e-06
3397,1.8,28.0,1.1567637691305164e-05
3398,1.8,29.0,9.853913588889583e-06
3399,1.8,30.0,1.4995085896136323e-05
3400,1.8,31.0,7.283327435266214e-06
3401,1.8,32.0,9.425482563285689e-06
3402,1.8,33.0,5.1411723072467395e-06
3403,1.8,34.0,2.9990171792272646e-06
3404,1.8,35.0,3.4274482048311595e-06
3405,1.8,36.0,5.998034358454529e-06
3406,1.8,37.0,5.1411723072467395e-06
3407,1.8,38.0,2.5705861536233697e-06
3408,1.8,39.0,7.283327435266214e-06
3409,1.8,40.0,2.5705861536233697e-06
3410,1.8,41.0,3.855879230435055e-06
3411,1.8,42.0,1.7137241024155797e-06
3412,1.8,43.0,2.9990171792272646e-06
3413,1.8,44.0,1.7137241024155797e-06
3414,1.8,45.0,2.142155128019475e-06
3415,1.8,46.0,1.2852930768116849e-06
3416,1.8,47.0,1.2852930768116849e-06
3417,1.8,48.0,8.568620512077899e-07
3418,1.8,49.0,8.568620512077899e-07
3419,1.8,50.0,4.2843102560389494e-07
3420,1.8,51.0,8.568620512077899e-07
3421,1.8,53.0,4.2843102560389494e-07
3422,1.8,54.0,4.2843102560389494e-07
3423,1.8,55.0,4.2843102560389494e-07
3424,1.8,59.0,8.568620512077899e-07
3425,1.8,63.0,4.2843102560389494e-07
3426,1.9,7.0,7.71175846087011e-06
3427,1.9,8.0,1.7137241024155797e-06
3428,1.9,9.0,3.4274482048311595e-06
3429,1.9,10.0,3.4274482048311595e-06
3430,1.9,11.0,4.28431025603895e-06
3431,1.9,12.0,6.854896409662319e-06
3432,1.9,13.0,8.5686205120779e-06
3433,1.9,14.0,1.3281361793720744e-05
3434,1.9,15.0,1.1139206665701269e-05
3435,1.9,16.0,1.2424499742512954e-05
3436,1.9,17.0,1.2852930768116848e-05
3437,1.9,18.0,1.9707827177779166e-05
3438,1.9,19.0,1.2852930768116848e-05
3439,1.9,20.0,1.6708809998551905e-05
3440,1.9,21.0,1.2852930768116848e-05
3441,1.9,22.0,1.6280378972948007e-05
3442,1.9,23.0,7.71175846087011e-06
3443,1.9,24.0,8.997051537681793e-06
3444,1.9,25.0,6.426465384058424e-06
3445,1.9,26.0,1.1139206665701269e-05
3446,1.9,27.0,8.140189486474004e-06
3447,1.9,28.0,9.853913588889583e-06
3448,1.9,29.0,5.998034358454529e-06
3449,1.9,30.0,1.0282344614493479e-05
3450,1.9,31.0,4.28431025603895e-06
3451,1.9,32.0,6.426465384058424e-06
3452,1.9,33.0,3.855879230435055e-06
3453,1.9,34.0,5.1411723072467395e-06
3454,1.9,35.0,3.855879230435055e-06
3455,1.9,36.0,7.71175846087011e-06
3456,1.9,37.0,3.855879230435055e-06
3457,1.9,38.0,4.7127412816428446e-06
3458,1.9,39.0,2.9990171792272646e-06
3459,1.9,40.0,4.2843102560389494e-07
3460,1.9,41.0,4.2843102560389494e-07
3461,1.9,42.0,1.2852930768116849e-06
3462,1.9,43.0,8.568620512077899e-07
3463,1.9,44.0,1.7137241024155797e-06
3464,1.9,45.0,1.2852930768116849e-06
3465,1.9,46.0,4.2843102560389494e-07
3466,1.9,47.0,1.7137241024155797e-06
3467,1.9,48.0,1.7137241024155797e-06
3468,1.9,49.0,8.568620512077899e-07
3469,1.9,50.0,4.2843102560389494e-07
3470,1.9,51.0,1.2852930768116849e-06
3471,1.9,53.0,4.2843102560389494e-07
3472,2.0,7.0,2.5705861536233697e-06
3473,2.0,9.0,1.2852930768116849e-06
3474,2.0,10.0,2.142155128019475e-06
3475,2.0,11.0,2.142155128019475e-06
3476,2.0,12.0,3.4274482048311595e-06
3477,2.0,13.0,8.568620512077899e-07
3478,2.0,14.0,3.4274482048311595e-06
3479,2.0,15.0,6.854896409662319e-06
3480,2.0,16.0,5.1411723072467395e-06
3481,2.0,17.0,2.5705861536233697e-06
3482,2.0,18.0,6.854896409662319e-06
3483,2.0,19.0,3.855879230435055e-06
3484,2.0,20.0,8.140189486474004e-06
3485,2.0,21.0,5.569603332850634e-06
3486,2.0,22.0,4.7127412816428446e-06
3487,2.0,23.0,5.998034358454529e-06
3488,2.0,24.0,4.7127412816428446e-06
3489,2.0,25.0,5.998034358454529e-06
3490,2.0,26.0,2.9990171792272646e-06
3491,2.0,27.0,2.5705861536233697e-06
3492,2.0,28.0,2.9990171792272646e-06
3493,2.0,29.0,2.142155128019475e-06
3494,2.0,30.0,2.5705861536233697e-06
3495,2.0,31.0,2.5705861536233697e-06
3496,2.0,32.0,1.7137241024155797e-06
3497,2.0,33.0,2.142155128019475e-06
3498,2.0,34.0,1.7137241024155797e-06
3499,2.0,35.0,2.9990171792272646e-06
3500,2.0,36.0,4.2843102560389494e-07
3501,2.0,37.0,2.5705861536233697e-06
3502,2.0,38.0,8.568620512077899e-07
3503,2.0,39.0,1.2852930768116849e-06
3504,2.0,40.0,8.568620512077899e-07
3505,2.0,41.0,2.142155128019475e-06
3506,2.0,42.0,1.2852930768116849e-06
3507,2.0,45.0,1.2852930768116849e-06
3508,2.0,46.0,1.2852930768116849e-06
3509,2.0,47.0,8.568620512077899e-07
3510,2.0,48.0,4.2843102560389494e-07
3511,2.1,7.0,2.142155128019475e-06
3512,2.1,8.0,3.855879230435055e-06
3513,2.1,9.0,4.2843102560389494e-07
3514,2.1,10.0,8.568620512077899e-07
3515,2.1,11.0,4.2843102560389494e-07
3516,2.1,12.0,4.28431025603895e-06
3517,2.1,13.0,2.5705861536233697e-06
3518,2.1,14.0,2.9990171792272646e-06
3519,2.1,15.0,3.855879230435055e-06
3520,2.1,16.0,5.1411723072467395e-06
3521,2.1,17.0,2.9990171792272646e-06
3522,2.1,18.0,5.998034358454529e-06
3523,2.1,19.0,2.9990171792272646e-06
3524,2.1,20.0,5.1411723072467395e-06
3525,2.1,21.0,5.998034358454529e-06
3526,2.1,22.0,5.569603332850634e-06
3527,2.1,23.0,3.855879230435055e-06
3528,2.1,24.0,5.1411723072467395e-06
3529,2.1,25.0,9.425482563285689e-06
3530,2.1,26.0,5.998034358454529e-06
3531,2.1,27.0,2.5705861536233697e-06
3532,2.1,28.0,4.7127412816428446e-06
3533,2.1,29.0,1.2852930768116849e-06
3534,2.1,30.0,3.4274482048311595e-06
3535,2.1,31.0,8.568620512077899e-07
3536,2.1,32.0,2.9990171792272646e-06
3537,2.1,33.0,2.142155128019475e-06
3538,2.1,34.0,2.9990171792272646e-06
3539,2.1,35.0,4.28431025603895e-06
3540,2.1,36.0,1.7137241024155797e-06
3541,2.1,37.0,8.568620512077899e-07
3542,2.1,38.0,3.4274482048311595e-06
3543,2.1,39.0,8.568620512077899e-07
3544,2.1,40.0,1.7137241024155797e-06
3545,2.1,41.0,8.568620512077899e-07
3546,2.1,42.0,3.4274482048311595e-06
3547,2.1,43.0,1.2852930768116849e-06
3548,2.1,44.0,4.2843102560389494e-07
3549,2.1,45.0,1.2852930768116849e-06
3550,2.1,47.0,1.2852930768116849e-06
3551,2.1,48.0,4.2843102560389494e-07
3552,2.1,49.0,4.2843102560389494e-07
3553,2.1,51.0,4.2843102560389494e-07
3554,2.1,52.0,4.2843102560389494e-07
3555,2.1,54.0,4.2843102560389494e-07
3556,2.1,60.0,4.2843102560389494e-07
3557,2.2,8.0,6.426465384058424e-06
3558,2.2,10.0,4.2843102560389494e-07
3559,2.2,11.0,4.2843102560389494e-07
3560,2.2,12.0,8.568620512077899e-07
3561,2.2,13.0,1.2852930768116849e-06
3562,2.2,14.0,2.9990171792272646e-06
3563,2.2,15.0,2.142155128019475e-06
3564,2.2,16.0,2.5705861536233697e-06
3565,2.2,17.0,8.568620512077899e-07
3566,2.2,18.0,5.1411723072467395e-06
3567,2.2,19.0,2.5705861536233697e-06
3568,2.2,20.0,4.7127412816428446e-06
3569,2.2,21.0,2.5705861536233697e-06
3570,2.2,22.0,7.283327435266214e-06
3571,2.2,23.0,5.1411723072467395e-06
3572,2.2,24.0,4.7127412816428446e-06
3573,2.2,25.0,3.4274482048311595e-06
3574,2.2,26.0,2.9990171792272646e-06
3575,2.2,27.0,1.7137241024155797e-06
3576,2.2,28.0,2.5705861536233697e-06
3577,2.2,29.0,2.5705861536233697e-06
3578,2.2,30.0,3.4274482048311595e-06
3579,2.2,31.0,2.142155128019475e-06
3580,2.2,32.0,1.2852930768116849e-06
3581,2.2,33.0,1.7137241024155797e-06
3582,2.2,34.0,2.142155128019475e-06
3583,2.2,35.0,8.568620512077899e-07
3584,2.2,36.0,2.9990171792272646e-06
3585,2.2,37.0,8.568620512077899e-07
3586,2.2,38.0,8.568620512077899e-07
3587,2.2,39.0,8.568620512077899e-07
3588,2.2,40.0,8.568620512077899e-07
3589,2.2,41.0,8.568620512077899e-07
3590,2.2,42.0,8.568620512077899e-07
3591,2.2,43.0,4.2843102560389494e-07
3592,2.2,44.0,8.568620512077899e-07
3593,2.2,45.0,1.2852930768116849e-06
3594,2.2,46.0,4.2843102560389494e-07
3595,2.2,47.0,4.2843102560389494e-07
3596,2.2,52.0,8.568620512077899e-07
3597,2.2,54.0,4.2843102560389494e-07
3598,2.3,8.0,3.855879230435055e-06
3599,2.3,9.0,4.2843102560389494e-07
3600,2.3,10.0,4.2843102560389494e-07
3601,2.3,11.0,1.2852930768116849e-06
3602,2.3,12.0,1.7137241024155797e-06
3603,2.3,13.0,4.2843102560389494e-07
3604,2.3,14.0,1.7137241024155797e-06
3605,2.3,15.0,8.568620512077899e-07
3606,2.3,16.0,1.7137241024155797e-06
3607,2.3,17.0,3.4274482048311595e-06
3608,2.3,18.0,2.142155128019475e-06
3609,2.3,20.0,4.2843102560389494e-07
3610,2.3,21.0,1.7137241024155797e-06
3611,2.3,22.0,3.4274482048311595e-06
3612,2.3,23.0,1.2852930768116849e-06
3613,2.3,24.0,1.7137241024155797e-06
3614,2.3,25.0,3.4274482048311595e-06
3615,2.3,26.0,1.7137241024155797e-06
3616,2.3,28.0,1.2852930768116849e-06
3617,2.3,29.0,2.142155128019475e-06
3618,2.3,30.0,1.7137241024155797e-06
3619,2.3,31.0,1.2852930768116849e-06
3620,2.3,32.0,2.5705861536233697e-06
3621,2.3,33.0,8.568620512077899e-07
3622,2.3,34.0,1.7137241024155797e-06
3623,2.3,35.0,1.2852930768116849e-06
3624,2.3,36.0,1.7137241024155797e-06
3625,2.3,37.0,8.568620512077899e-07
3626,2.3,38.0,4.2843102560389494e-07
3627,2.3,39.0,4.2843102560389494e-07
3628,2.3,40.0,8.568620512077899e-07
3629,2.3,41.0,4.2843102560389494e-07
3630,2.3,44.0,4.2843102560389494e-07
3631,2.3,46.0,4.2843102560389494e-07
3632,2.3,47.0,4.2843102560389494e-07
3633,2.3,57.0,4.2843102560389494e-07
3634,2.4,8.0,8.568620512077899e-07
3635,2.4,9.0,3.4274482048311595e-06
3636,2.4,10.0,4.2843102560389494e-07
3637,2.4,11.0,1.2852930768116849e-06
3638,2.4,12.0,8.568620512077899e-07
3639,2.4,14.0,4.2843102560389494e-07
3640,2.4,15.0,4.2843102560389494e-07
3641,2.4,16.0,1.2852930768116849e-06
3642,2.4,17.0,8.568620512077899e-07
3643,2.4,18.0,1.2852930768116849e-06
3644,2.4,19.0,1.7137241024155797e-06
3645,2.4,20.0,8.568620512077899e-07
3646,2.4,21.0,1.2852930768116849e-06
3647,2.4,22.0,2.142155128019475e-06
3648,2.4,23.0,1.7137241024155797e-06
3649,2.4,24.0,2.5705861536233697e-06
3650,2.4,25.0,1.2852930768116849e-06
3651,2.4,26.0,4.7127412816428446e-06
3652,2.4,27.0,1.2852930768116849e-06
3653,2.4,28.0,8.568620512077899e-07
3654,2.4,29.0,1.2852930768116849e-06
3655,2.4,31.0,1.7137241024155797e-06
3656,2.4,33.0,4.2843102560389494e-07
3657,2.4,34.0,1.7137241024155797e-06
3658,2.4,35.0,4.2843102560389494e-07
3659,2.4,36.0,4.2843102560389494e-07
3660,2.4,38.0,1.2852930768116849e-06
3661,2.4,40.0,1.2852930768116849e-06
3662,2.4,49.0,4.2843102560389494e-07
3663,2.4,54.0,4.2843102560389494e-07
3664,2.4,56.0,4.2843102560389494e-07
3665,2.5,9.0,2.9990171792272646e-06
3666,2.5,12.0,4.2843102560389494e-07
3667,2.5,13.0,4.2843102560389494e-07
3668,2.5,14.0,8.568620512077899e-07
3669,2.5,15.0,4.2843102560389494e-07
3670,2.5,16.0,4.2843102560389494e-07
3671,2.5,17.0,8.568620512077899e-07
3672,2.5,19.0,4.2843102560389494e-07
3673,2.5,20.0,2.142155128019475e-06
3674,2.5,21.0,2.5705861536233697e-06
3675,2.5,22.0,2.9990171792272646e-06
3676,2.5,23.0,8.568620512077899e-07
3677,2.5,24.0,2.5705861536233697e-06
3678,2.5,25.0,2.142155128019475e-06
3679,2.5,26.0,1.2852930768116849e-06
3680,2.5,27.0,1.7137241024155797e-06
3681,2.5,28.0,1.7137241024155797e-06
3682,2.5,29.0,8.568620512077899e-07
3683,2.5,30.0,4.2843102560389494e-07
3684,2.5,32.0,1.7137241024155797e-06
3685,2.5,33.0,4.2843102560389494e-07
3686,2.5,34.0,8.568620512077899e-07
3687,2.5,35.0,4.2843102560389494e-07
3688,2.5,36.0,8.568620512077899e-07
3689,2.5,37.0,4.2843102560389494e-07
3690,2.5,38.0,8.568620512077899e-07
3691,2.5,39.0,8.568620512077899e-07
3692,2.5,40.0,4.2843102560389494e-07
3693,2.5,42.0,4.2843102560389494e-07
3694,2.6,9.0,4.28431025603895e-06
3695,2.6,11.0,4.2843102560389494e-07
3696,2.6,12.0,4.2843102560389494e-07
3697,2.6,15.0,4.2843102560389494e-07
3698,2.6,17.0,8.568620512077899e-07
3699,2.6,18.0,8.568620512077899e-07
3700,2.6,19.0,4.2843102560389494e-07
3701,2.6,21.0,4.2843102560389494e-07
3702,2.6,22.0,1.7137241024155797e-06
3703,2.6,23.0,1.7137241024155797e-06
3704,2.6,24.0,8.568620512077899e-07
3705,2.6,26.0,8.568620512077899e-07
3706,2.6,27.0,4.2843102560389494e-07
3707,2.6,28.0,4.2843102560389494e-07
3708,2.6,29.0,8.568620512077899e-07
3709,2.6,30.0,8.568620512077899e-07
3710,2.6,31.0,8.568620512077899e-07
3711,2.6,34.0,8.568620512077899e-07
3712,2.6,48.0,4.2843102560389494e-07
3713,2.7,10.0,6.854896409662319e-06
3714,2.7,12.0,1.2852930768116849e-06
3715,2.7,14.0,4.2843102560389494e-07
3716,2.7,18.0,8.568620512077899e-07
3717,2.7,19.0,4.2843102560389494e-07
3718,2.7,21.0,4.2843102560389494e-07
3719,2.7,22.0,8.568620512077899e-07
3720,2.7,23.0,1.2852930768116849e-06
3721,2.7,24.0,8.568620512077899e-07
3722,2.7,26.0,8.568620512077899e-07
3723,2.7,27.0,4.2843102560389494e-07
3724,2.7,28.0,4.2843102560389494e-07
3725,2.7,31.0,4.2843102560389494e-07
3726,2.7,32.0,4.2843102560389494e-07
3727,2.7,34.0,8.568620512077899e-07
3728,2.7,35.0,8.568620512077899e-07
3729,2.7,40.0,4.2843102560389494e-07
3730,2.7,41.0,4.2843102560389494e-07
3731,2.7,48.0,4.2843102560389494e-07
3732,2.8,10.0,4.28431025603895e-06
3733,2.8,17.0,4.2843102560389494e-07
3734,2.8,19.0,4.2843102560389494e-07
3735,2.8,20.0,8.568620512077899e-07
3736,2.8,21.0,4.2843102560389494e-07
3737,2.8,22.0,8.568620512077899e-07
3738,2.8,23.0,4.2843102560389494e-07
3739,2.8,24.0,8.568620512077899e-07
3740,2.8,25.0,4.2843102560389494e-07
3741,2.8,26.0,1.2852930768116849e-06
3742,2.8,27.0,8.568620512077899e-07
3743,2.8,28.0,8.568620512077899e-07
3744,2.8,29.0,4.2843102560389494e-07
3745,2.8,30.0,4.2843102560389494e-07
3746,2.8,31.0,1.7137241024155797e-06
3747,2.8,37.0,4.2843102560389494e-07
3748,2.8,40.0,4.2843102560389494e-07
3749,2.8,43.0,4.2843102560389494e-07
3750,2.8,46.0,4.2843102560389494e-07
3751,2.9,10.0,4.28431025603895e-06
3752,2.9,11.0,4.2843102560389494e-07
3753,2.9,15.0,4.2843102560389494e-07
3754,2.9,17.0,8.568620512077899e-07
3755,2.9,18.0,4.2843102560389494e-07
3756,2.9,20.0,4.2843102560389494e-07
3757,2.9,21.0,8.568620512077899e-07
